"ano,""discurso"",""PT"",""PSDB"""
"2011,""secundar anteriormente aprovar constitucional tratou isencao fiscal tributaria producao cds dvds visa beneficiar classe artista musico enfim classe artistica traz visivel prejuizo zona franca manaus claro participacao macica aprovar tercafeira despeito amazona unida aprovada aguardar encontre mecanismo capaz evitar concretizada promulgada traz prejuizo incalculavel segmento trabalha cd dvd producao zona franca manaus vantagem comparativa isencao concedida evidente perderemo vantagem comparativa zona franca manaus segmento praticamente extinto emprego zona franca manaus abolido classe artistica contraria deveuse exatamente fere frontalmente zona franca manaus lutar salvaguardar interesse torcemo busque alternativa conceda facilidade classe artistica deseja preserve minimo percamo segmento emprega zona franca manaus altamente elogiada comemorada inteiro integralmente constituicao cria exigencia aposentado invalidez invalidez permanente percebam salario integral diferente vigor alcanca ingressaram assegura aposentado realmente aposentado invalidez permanente possibilidade receber salario integral unanimidade realmente aplaudida imaginam vinham sofrendo desgaste natural duplo desgaste doenca perceberem salario proporcional culpa acometida doenca grave deixou incapacitada permanentemente destacar imagino pecs deliberada anunciou serie constituicao haverao deliberada entanto ouvi incluir izalci constituicao pretende criar piso salarial policial militar policial civi bombeiro militar canso lembrar traz imediatamente nenhum prejuizo nacao comecaram divulgar haveria rombo possa seguir aprovada cria nenhum rombo fixa fica criado piso salarial policia militar policia civil corpo bombeiro propoe criacao fundo pagamento piso salarial encaminhara fixando piso mandar piso salarial despesa gerada federado pagarem seguranca rombo evidente intencao piso venha claro escalonado comeca certo periodo passa alcancar piso esperam categoria oficial graduacao oficial espero composicao havera feita serie pecs mereca estudo detalhado aceitacao resolvermo campanha compromisso viabilizar ressaltar concluindo periodo nenhum deliberado orcamento reunida haveremo havera reuniao ordinarias nominal acredito unido aposentado invalidez finalizando comunico amazona solenidade posse tribunal amazona conselheiro desterro silva assumiu tce vicepresidencia cargo conselheiro josue claudio souza filho corregedoriageral conselheiro ari moutinho gestao instalouse tribunal amazona esperamo claro tribunal continue exercendo plenitude atribuicao constitucional comunico comemorado implantacao justica solenidade personalidade agraciada destaco singela trt valdenyra thome prestar amazona omar aziz stj mauro campbell receberao colar personalidade haverao prestigiar participar solenidade marcante funcionamento justica amazona concluo desejando continuemo trabalhando lutando continuar servindo coletividade"",1,0"
"2011,""izalci apagar luz mencao tema abordado constrangimento aumento escalada violencia escola carmen zanotto envolvida violencia afeta crianca lamentar violencia lamentar tragedias marcado escola ato violento sido praticado sobretudo crianca indefesa acontecimento repercussao ganhe validade existem noticiarios informacao disposicao autoridade buscar solucao carmen zanotto diminuindo holofote midia objetivando foco combatermo violencia escola mobilizar enfrentamento devemo pensar globalmente agir localmente par investir educacional promova diminuicao violencia escola sido insistente veemente tragedias chocaram realengo repetir surpreendente sido aumento adolescente sido flagrado armado escola ocorre izalci mes caetano elevado idh professora baleada aluno seguida matou esperar ocorram virem noticia mes caiam esquecimento carmen fala realengo fala tragedia caetano voltaremo tragedias acontecerem coragem assumir responsabilidade agir calendario fazendo devido enfrentamento violencia bullying escola lembrar aproximando natal festa familia festa confraternizacao impera alegria infelizmente familias familias realengo motivo comemorar natal cadeira passado ocupada crianca ficarao vazias natal passada mao perdeu filha realengo telefonou tristeza profunda aguda dizia proximidade natal tristeza saudade filha aumentavam crianca teresa ajudava decorar natal escolher arvore selecionar musica consolo poderia oferecer mae mandar abraco familias vitima violencia escola solidarizar recebam abraco abraco netinha srta livia idade reafirmar compromisso continuar teresa carmen izalci luta combate violencia escola violencia domestica bullying familias passar sofrimento conclama disponhamo enfrentamento cultura violencia cultura violencia crescente resultado violencia mulher ceifou juliana jovem alegre simpatica agradavel trabalhadora brutalmente assassinada frente tres filho violencia crianca violencia idoso concluo desejando acima paz compromisso equilibrio senso responsabilidade exercem coerencia sensibilidade agente promotor paz viver paz escola empurrando escola empurrando crianca adolescente violencia cresce maneira constrangedora paz escola paz abencoe abencoe crianca abencoe"",1,0"
"2011,""satisfacao constituicao corrige injustica conjunto precisavam acometido doenca aposentaram invalidez preciso aprove votemo corrija injustica forte conjunto havera periodo provavelmente beneficiado informar manha ato integracao assinado cooperacao transporte agnelo queiroz marconi perillo construcao ferrovia destinada transporte passageiro luziania brasilia ferrovia ajudar morador entorno gastam trecho brasilialuziania transporte beneficiar discutese construcao ferrovia transporte passageiro brasilia goiania ajudar ministerios transporte integracao marconi perillo agnelo queiroz assinatura cooperacao espero tornalo realidade"",1,0"
"2011,""destacar relatora executivo proibe uso castigo corporal educacao domicilio escola entidade acolhem crianca osmar terra tema serem tratado anistiado sucesso mediram esforco civil tema ministerios envolvido teresa surita acredito efetivamente sido concluido precisa vir digo acredito conjunto objetivo efetivamente darmo passo avancar naquilo lucena acabou busca cultura paz cultura paz conseguir educar filho esfera precisemo lancar mao castigo corporal violencia devemo educar antigamente permitida serie atitude pai avo nenhum formacao educarem filho reproduziam vivido crianca violencia maneira educacao crianca adolescente usarmo violencia educacao absoluta futuro crianca agir educar filho violenta educada teresa surita parabenizo relatoria sensibilidade segmento buscando acolher sugestao entidade substitutivo efetivamente encontro daquilo acreditam precise possa seguir rapidamente destacar continuar refirome demitido periodo collor chamamo anistiado collor atendido reivindicam analisado entregarem documento razao periodo curto estipulado lobao filho propos tramitou pl lamentavelmente motivo justificado vetado acreditamo esforco iremo conseguir junto executivo alternativa anistiado precisam retornar teresa surita retornar dignidade continuar construindo filho dignidade esforco conquistado reconhecimento acredito castigo corporal crianca seguira esforco belissimo encaminhado oradora venho recebendo representante demitido collor posteriormente anistiado pleiteiam reabertura apresentacao retorno acompanhado drama vivido aguardaram expectativa tramitacao pls autoria lobao filho posteriormente vetado lembrar tratava retorno demitido devido legal direito ampla defesa reparacao equivoco afetou milhar demissao arbitraria tirado chao familias desestruturada definitivamente falamo principal objetivo retornar tirado maneira abrupta exercelo digna honesta destacar tema carater conclusivo pl proibe uso castigo corporal crianca adolescente chega crucial suporta recorrente violencia praticada pai crianca vivenciamo historica representa quebra paradigma agressao sinonimo educacao vale ressaltar fruto intensa articulacao uniao destacar postura relatora teresa surita mostrou receptiva sugestao contraditorio postura contribuiu servira fomentar mudanca cultura mentalidade mudanca lenta gradual porem constante consciencia responsavel formacao pessoa transmissao pessoa acredito mostrar diferente educar formar indole carater uso violencia coacao intimidatoria submeter fraco forca agressao fisica temor sintome honrada honrada recompensada ciente longo percorrido orgulho existe violencia crianca crianca espancada pai cuidamo pequeno cuidamo futuro basta cultura violencia infelizmente existe passo fundamental dado unico"",1,0"
"2011,""vespera natal anonovo brasilia acabam viajando saindo distrito lamentavelmente encontrar irao questionar morarem brasilia corrupcao brasilia constrangedor lamentavelmente voltada distrito aparecem resultado corrupcao incrivel pareca parecem coincidencia coloca coincidencia anvisa daniel tavar depositou coincidentemente conforme devolveu dinheiro liberou alvara daniel tavar trabalhava uniao quimica coincidentemente aconteceu novamente revista relatou varias coincidencias acrescimo patrimonial familia agnelo escritura comprada conhece brasilia precisava conhecer endereco mansao dom bosco areas capital metro quadrado luxuosa adquirida metro quadrado pessoa construcao mansao metro quadrado jogar metro quadrado daria terreno valeria escritura passada pessoa compra comum distrito comum guara faixa lote mansao chacara metro dom bosco conhece fica lago valia epoca minimo passada escritura olhem coincidencia vendeu agnelo mansao exatamente glauco coincidentemente conseguiu autorizacao anvisa coincidentemente passou familia agnelo irma irmao varias franquias luxo shopping deixou claro franquia franquias contar coincidencia acha normal natural ora achando brasilia perceber claramente auditoria pagina feita mim fiz assinala claro quadrilha esporte desviou copias cheque nota fria fantasma procuradorgeral jornal globo olhem procurador gurgel supremo tribunal decretado intervencao distrito arruda evitado escandalo corrupcao atingem gestao agnelo queiroz dizendo procuradorgeral continuo achando perdemo belissima evitar acontecendo distrito continuo convencido intervencao necessaria supremo procurador quartafeira dizendo procuradorgeral admite aguardar apuracao anvisa varias denuncias recebo varias denuncias alvara pagar surpresa receber informacao espero realmente possa natal natal anonovo hombridade renunciar afastar brasilia brasilia merece continuar jeito comunidade admite brasilia acontecendo grave comeca testemunha recebi correspondencia retirando defesa pessoal venho recebendo ameaca recebi oficio diretor dizendo protecao pessoal fiz aconteca aconteceu evento alagoas exercer papel plenitude fiscalizar obrigacao denunciar apurar fiz recebi documento fiz fazendo novamente auditor recebi convenio ong tadeu brasilia novamente desvio familiar dono emitiu nota fria sair ferias continuar cuidar recesso ficar brasilia cuidando disso assusta recebi policia militar depoimento aconteceu prisao invadiu palacio buriti escrito oficialmente site revista depoimento corregedor claramente denunciar entra corruptor passivo esquece negocio va pense citar solto esqueca negocio passa mexe tentando atrapalhar investigacao usam policia militar policia civil varias ameaca morte acontecido jornalista revista ameacado francischini apresentou exatamente jornalista fazendo papel profissional ameacado morrendo medo fiz policia protecao jornalista bela comprovado documento coincidencia espero consiga resolver manutencao seguranca pessoal corramo risco morte exercicio ameaca deixar fiscalizar denunciar fundo brasilia merece"",1,0"
"2012,""passar manifesto pesar solidariedade familia julio campo falecimento esposa"",1,0"
"2012,""manifestar dito edinho bez contador sextafeira privilegio paraninfo turma cacula formou contabilidade pai profissao destacar evolucao contabilidade atual realmente revolucao modernidade uso tecnologia contador realmente presta consultoria assessoria melhorar administracao morriam exatamente orientacao contador atender fisco atende gerencial contador gerencial fiscal solidarizar querido manifestar royalties angustiado plano educacao encontra plano destinamo fundo educacao aguardando saiu corrigindo fizemo aplicar educacao unico instrumento igualdade colocar realmente vanguarda enfrentando uso crack mao qualificada competitividade passa educacao ansioso aprovada sancionada plano educacao seguida iniciarmo responsabilidade educacional fundamental adianta aprovarmo belo fizemo plano educacao resultado acontecer aconteceu anterior plano anterior realmente efetivado dai insistencia estabelecer plano responsabilidade educacional cobrar autoridade municipal estadual responsabilidade implementar plano espero consolidado imediatamente sancionado evidente havera royalties dito cumpre papel legislacao feita executivo supremo tribunal temse omitido obrigacao terem ideia vetado trada royalties avaliar veto analisou nenhum veto votou nenhum veto vetado executivo exercer funcao fiscalizacao vendo manchete jornal revista acontecendo maquina intensificar fiscalizacao papel corretamente exigir mantida serem vetado simplesmente veto sequer serem analisado nenhum veto aguardar ansiosamente royalties fundo fundo destinado educacao solucao"",1,0"
"2012,""assiste tv funcionarios raro percebemo noticiarios televisao meios comunicacao contato comunidade existe ideia maiusculo lato sensu definicao ouvimo praticamente questionamento percepcao adiantarao solucao mazela dara diminuicao tamanho instituicao diminuicao participacao organizacao comunitarias civil organizada dividir preocupacao reflexao percepcao exercer representativo mazela resolvem participacao interacao sair pratica relativamente participacao instrumento excepcional prestigiado utilizado legislacao participativa recolhida assinatura iniciativa popular comece tramitar existe necessidade claro participacao si positiva entidade civil organizada assinar mandala avaliada passando filtro inicial legislacao participativa tramitara esforco concentrado ideia conhecida criada assembleias legislacao participativa representativo puro cometo ousadia falido instrumento participacao democracia direta efetivo gabinete ouvi democracia existe educacao concordo plenamente dizelo democracia existe educacao instrumento participacao direta civil organizada fazendo representativo valido unica exclusivamente ocorre cidadao urna exercer direito apresentei criacao prestando obrigacao prestar mensalmente ba audiencia marcada meios comunicacao ficam informar especifico conjunto comunidade prestando instrumento relevante exatamente objetivo aumento participacao iniciativa apreciar orcamentaria passado popular discutida habitante orcamentarias debatida comunidade havendo encaminhada implementado individual discutida comunidade popular apreciada expectativa liberado instrumento participacao precisa intensificado melhoria participacao popular instrumento democracia direta"",1,0"
"2012,""permitisse destacar classe medica cearense perdeu passada figura prestigiada evandro salgado studart fonseca idade membro diretora santa misericordia mordomo tendo provedor exdeputado integrou engenheiro gonzaga nogueira marque celebrada missa homenagear medico renomeado desfrutava respeitabilidade cearense encaminhado classe medica cearense perdeu passada figura prestigiada evandro salgado studart fonseca idade exercer varias decada ardua profissao dedicada competente considerado figura exponencial categoria profissional pai eliezer studart fonseca igualmente medico renomado desfrutava prestigio circulo havendo desempenhado tradicional clube diarios antiga instituicao genero metropole pai filho pertenceram quadro clinico benemerita santa misericordia devotado provedor engenheiro exdeputado gonzaga nogueira marque celebrar igreja paz missa passamento mestre jamal afastou atividade mordomo sodalicio alcancou ininterrupto funcionamento ceara homem evandro pertencia igualmente quadro entidade amigo marinha comparecendo habitualmente idade provecta recebendo associado testemunha alto apreco condecoracao honra desejo reverenciar memoria imperecivel impos coestaduano dedicacao inexcedivel mister ardua profissao cumprida sacerdocio"",1,0"
"2012,""acolho lido glauber frase educador anisio teixeira anisio dizia existir democracia democratizarmo acesso ensino democracia educacao glauber originarias clp propiciar participacao direta instrumento instrumento execucao normatizarmo institucionalizarmo popular razao"",1,0"
"2012,""osmar terra falo importantissimo mercado seguro relatorgeral reforma financeiro certa intimidade honra presidir mercado seguro ler fiz contem dado tecnico audiencias fizemo amauri mercado seguro crescendo acima media mundial ideia pib oscilou baixando mercado seguro oscilando gente prestando atencao destinada analisar estabelece norma relativa contrato seguro privado relativo proposicao tomo desenvolvendo realizamo inumera reuniao audiencias seminarios criada finalidade analisar cardozo justica oferecer proposicao estabelece norma contrato seguro privado revoga dispositivo codigo civil codigo comercial decretolei revoga dispositivo referida composta membro titular membro suplente tendo sido constituida ato datado composta tres vicepresidente hugo leal armando vergilio intimidade segmento submetida estudo apreciacao seguinte proposicao cardozo estabelece norma contrato seguro privado revoga dispositivo codigo civil codigo comercial decretolei revoga dispositivo moreira mende proposicao apensada estabelece norma contrato seguro privado revoga disposicao economico industria comercio seguridade familia criada passada eventual serem informo par aberto recebimento sugestao moreira mende fazse moreira mende concede aparte edinho bez enriquecer enriquecido moreira mende edinho bez inicialmente parabenizalo iniciativa trazer expediente discutida conhecida seguro nocao basica adquirida academia faculdade direito ia banco apolice aprender seguro exatamente autoria ilustre justica cardozo professor direito conhece juntamente brilhante advogado especialista ernesto tzirulnik escreveu notavel coloca modernidade campo direito direito securitario cardozo apresentou exercia conseguiu concluida reeleito comecei acompanhar veio aperfeicoado inumera audiencias registrada passou relatou instituida passada honra presidir preside atual enriquecido cardozo disputou reeleicao caisse eminente cometi estelionato pedi licenca subscrevi novamente alteracao vinham compilada reapresentei caisse reelege automaticamente arquivo extrema coloca modernidade aparentemente mexer interesse seguradora disso moderno atende interesse seguradora atende interesse tomador seguro sobretudo resseguro atende interesse corretor seguro mao presidida conviccao chegar consenso ocupa trazer brilhante tema permite aparte edinho bez edinho bez manifestacao moreira mende tido atuacao exemplar vista recebido autoria demonstracao inteirado conhece tema dialogado trazer palestrante audiencias ouco ilustre edinho bez profere realmente proposicao sobreviveu termino cardozo perfilhada moreira mende iniciativa chegado proposicao interessa significativamente cabe dentre tarefa compete encaminhar estudar missao abordar tema praticamente oferecer testemunho subestimara iniciativa havera fazela chegar soberana cumprimento iniciativa cumpramo desiderato acabo prognosticar louvado manifestacao moreira mende dever garantamo interessa edinho bez igualmente atuante reconhecido enorme experiencia audiencias contato experts integrante banco central fazenda planejamento representante inumero segmento mercado seguro buscar equilibrio ideia aprovar represente sentimento participacao proposicao analise orgao tecnico sujeita apreciacao conclusiva ii interno dispensam competencia salvo apresentacao ricd regime tramitacao prorrogado contada instalacao pl metade elaborar roteiro data reuniao quartasfeira hmin audiencia participacao moreira mende ernesto tzirulnik luciano portal santana robert bittar seminario seguro objetivo promover representante orgao governamental consumidor entidade representativa mercado seguro jurista interessado colher subsidios contribuissem aprofundar analise tema aprimorar producao participante seminario alessandro octaviani lul professor doutor direito economico economia universidade fabio ulhoa coelho mestre doutor livredocente direito pontificia universidade catolica maria munoz parede doutor professor catedratico direito mercantil universidade oviedo espanha walter polido exdiretor instituto resseguro mestre direito pucsp toledo piza advogado vicepresidente instituto direito seguro debora schalch direito securitario oabsp nelson eizirik professor exdiretor cvm westenberger atuario renome socio pricewaterhousecoopers tavar filho sindicato seguradora rossi federacao previdencia privada fenaprevi audiencia justica cardozo dyogo henrique oliveira representando fazenda audiencia dra maria gloria faria dra alessandra rodrigue carneiro dra nathalia martim superintendencia juridica cnseg patricia gonzalez comunicacao cnseg mazurek diretor cnseg ernesto tzirulnik ibds bernardo ariston exdeputado superintendencia agricultura zenio cardoso eleito sombrio audiencia felipe braga pellon advogado especializado direito seguro jayme garfinkel federacao seguro fenseg jorge hilario gouvea vieira confederacao seguro previdencia privada saude suplementar capitalizacao cnseg citada competencia conhecimento experiencia sentir tema solido seguro privado necessita ambiente juridico afaste inseguranca debatendo caro financeiro instituicao bancarias seguro sobrevivem credibilidade dai regulamentarmo chegar perfeicao audiencias sido enriquecedora exposicao importantissima referido respeitando opiniao contribuindo integram edinho bez fala vicepresidente vicepresidente hugo leal vicepresidente armando vergilio titular decio lima mentor vicente candido darcisio perondi edinho araujo arruda bruno araujo azeredo sergio guerra cida borghetti setim bacelar rocha luciano castro beto albuquerque valadar filho rogerio rubem bueno brito hugo leal daniel almeida moreira mende suplente junior coimbra lucio vieira lima ronaldo benedet otavio leite rui palmeira magno esperidiao amin mendonca prado lucena sa araujo monte secretaria secretaria eugenia pestana equipe organizam eficiente reuniao contato reuniao conosco proporcionando seguranca vale relembrar mercado seguro crescendo pib voltaremo colocome disposicao receber sugestao percebido suma economia uniao europeia unido japao financeiro vive credibilidade mercado seguro vive credibilidade economia vantagem seguro carro serve seguranca tranquilidade lembro jovem comprei fusca carro usado estacionava ia participar reuniao ia divertir baile ia janela dava olhada fiz seguro acabou pessoa fica tranquila preocupacao perder gosta precisa mercado seguro importantissimo dirijo telespectador tv assistindo tomarao conhecimento ouvindo radio assistiram entrevista dado transmitida digo estaremo disposicao reiniciar reuniao cuidar aprovar orcamento uniao orcamento discutindo buscando equilibrio quica contemplado orcamento uniao retomaremo referida objetivo apresentar nacao interesse procurem armando vergilio membro estaremo disposicao receber sugestao direito vir enviar email correspondencia ligar gabinete sugestao mercado seguro competente eficiente tranquilidade seguro seguradora capaz competente reserva suficiente honrar compromisso programando ida portugal inglaterra mae seguro objetivo conhecermo discutirmo detalhe regulamentacao seguro desenvolvido europa espanha regulamentacao eficiente seguro entendo fazermo faremo usamo horario expediente tema procuram nocao crescimento economia parabenizalo escolha tema profundidade abordou competencia atuado areas influencia atuara inclusao"",1,0"
